,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,INTERSPOUSAL,JOINT TENANT,NAME CHANGE,Other,PERSONAL REP,QUIT CLAIM,RE-RECORD,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
5075,5556014040,0,0,0,0,1,415621,242529,173092,0,0,0,42,5053,2009,0,0,0,0,0,1961,1966,5019,1107,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,
5076,5549026041,0,0,1,0,1,14607,10821,3786,0,0,0,26,222,2010,0,0,0,0,0,1923,1923,182,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5077,5558029009,1,0,0,0,1,1175000,776412,398588,0,0,0,34,14425,2010,0,0,0,0,0,1962,1984,4964,3904,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5078,2425012020,0,0,0,0,1,901882,721506,180376,0,7000,1,20,10952,2013,0,867000,1,625500,1,1989,1989,15207,1630,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5079,5549018006,0,1,1,0,0,182075,174667,7408,0,0,0,4,2448,2013,0,0,0,0,0,1917,1925,5768,1177,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
5080,5549027036,0,0,0,0,0,15689,12985,2704,0,0,0,17,235,2014,0,0,0,0,0,1965,1965,177,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
5081,5563001012,0,0,1,0,0,524121,361896,162225,0,0,0,31,6362,2014,0,0,0,0,0,1943,1943,3195,240,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0
5082,5563026019,0,0,0,0,0,1500221,148655,1351566,0,0,0,90,18149,2014,0,0,0,0,0,2005,2008,5501,3405,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5083,5549025026,0,0,0,0,1,1291398,1015250,276148,0,7000,1,21,15568,2015,0,1272500,1,529369,1,1924,1938,3759,2225,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5084,5556020012,0,0,0,0,1,1744651,1199448,545203,0,0,0,31,21090,2015,0,0,1,650000,1,2009,2009,6251,3920,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5085,5556013002,0,1,0,0,1,472997,140758,332239,0,0,0,70,5881,2016,0,1525000,0,0,0,1989,1989,6155,3127,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5086,5549029001,0,0,0,0,1,744638,660571,84067,0,0,0,11,9121,2016,0,945000,1,756000,1,1923,1928,4547,1382,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5087,5575011024,0,0,1,0,1,5886,2943,2943,0,0,0,50,118,2016,0,0,0,0,0,1927,1927,236,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5088,5575014013,0,0,1,0,1,16311,9811,6500,0,0,0,40,297,1996,0,12000,0,0,0,1925,1925,352,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5089,5569023008,0,0,0,0,1,619110,356609,262501,0,7000,1,42,7685,1998,0,0,1,320000,0,1984,1984,11077,2929,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5090,5549020002,0,0,0,0,1,417147,284721,132426,0,7000,1,32,5093,1999,0,315000,0,252000,0,1917,1918,3704,2148,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5091,5570026009,0,0,1,0,1,1262072,445596,816476,0,0,0,65,15442,2017,1,0,0,0,0,1942,1949,151966,2135,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5092,5549005001,0,0,0,1,1,356878,262522,94356,0,7000,1,26,4432,2007,0,0,1,180000,1,1945,1948,12705,1482,1,1,0,0,0,1,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5093,5567008031,0,0,0,1,1,684314,518522,165792,0,7000,1,24,8434,2001,0,0,1,390000,1,1933,1943,7919,2760,1,1,0,0,0,2,1,1,4,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
5094,5560025008,0,0,0,1,1,1628370,1302651,325719,0,7000,1,20,19550,2003,0,1355745,1,986000,1,1921,1941,5175,2058,1,1,0,1,1,2,1,1,4,4,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5095,5549019004,1,0,0,1,1,720620,600520,120100,0,0,0,17,8744,2004,0,525000,1,420000,1,1913,1924,5253,1326,0,1,0,0,0,1,1,1,2,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,
5096,5565012051,0,0,1,1,1,741193,592956,148237,0,7000,1,20,8938,2007,0,668000,1,534400,1,1922,1922,6244,924,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5097,5556005007,0,0,1,1,0,1327563,692641,634922,0,7000,1,48,16079,2007,0,0,0,0,0,1920,1930,20455,2696,1,1,0,0,0,2,1,1,3,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5098,5561001002,1,0,1,0,1,1468561,1196607,271954,0,0,0,19,17773,2013,0,0,0,0,0,1953,1953,9316,2243,1,1,0,1,1,1,1,1,3,3,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5099,5555010028,0,0,0,0,1,1482692,893906,588786,0,0,0,40,17974,2013,0,0,1,338761,1,1937,1948,14723,1993,1,1,0,0,1,2,0,1,2,3,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,
5100,5565003034,1,0,0,1,1,1176333,941070,235263,0,0,0,20,14251,2013,0,0,1,715000,1,1938,1940,8269,1551,1,1,0,1,1,1,1,1,3,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
5101,2380006037,1,0,0,0,1,1248280,827403,420877,0,0,0,34,15050,2014,0,0,0,0,0,1945,1960,6898,1981,1,1,1,1,1,1,1,1,3,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
5102,5560025011,0,1,1,0,1,1649781,1218300,431481,0,0,0,26,19876,2014,0,0,0,0,0,1935,1940,5919,1604,1,1,0,0,0,1,1,1,3,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5103,5550002026,0,0,0,1,0,985845,626386,359459,0,0,0,36,12114,2014,0,0,0,0,0,1940,1990,6707,3807,1,1,0,0,0,1,1,1,6,5,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5104,5565003033,0,0,0,1,0,318862,169002,149860,0,7000,1,47,3953,2015,0,0,0,0,0,1938,1940,8702,1568,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5105,5570019001,0,0,1,0,1,1642355,1313885,328470,0,0,0,20,19828,2015,0,0,0,0,0,1937,1948,7973,2132,1,1,1,1,1,1,1,1,3,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
5106,5570012002,0,0,1,1,1,1203071,1015250,187821,0,0,0,16,14596,2014,1,1200000,1,600000,1,1941,1943,9315,1847,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
5107,5569001003,0,0,0,0,1,1527412,1221930,305482,0,0,0,20,18521,2014,0,1475000,0,0,0,1947,1950,35634,1660,1,1,0,0,0,1,1,1,1,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5108,5563027002,0,0,0,0,1,1013846,654540,359306,0,7000,1,35,12232,2009,0,932000,0,0,0,1935,1942,4799,2307,1,1,0,0,0,2,1,1,4,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5109,5556011034,0,0,0,0,1,1248756,896668,352088,0,0,0,28,15068,2015,0,1230000,0,0,0,1940,1958,4428,1256,0,1,1,1,1,2,1,1,2,2,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5110,5567001012,1,0,1,0,0,366848,167023,199825,0,7000,1,54,4520,2011,0,0,0,0,0,1937,1955,5493,2061,1,1,0,1,1,1,1,1,3,3,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5111,5564025036,0,0,1,0,1,957868,766295,191573,0,0,0,20,11687,2013,0,925000,0,0,0,1951,1958,8750,2361,1,1,0,0,0,1,1,1,4,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5112,5567011025,0,0,1,0,1,808077,577201,230876,0,7000,1,29,9751,2014,0,0,0,0,0,1936,1940,5718,1404,1,1,0,0,0,1,1,1,2,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,
5113,5563001010,0,0,0,0,1,309522,144049,165473,0,7000,1,53,3776,2002,0,0,1,30000,1,1938,1940,3193,1203,1,1,0,0,0,2,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5114,5570033010,1,0,0,0,1,761472,609182,152290,0,7000,1,20,9242,2007,0,0,0,0,0,1947,1950,9362,1730,1,1,0,0,0,1,1,1,5,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,
5115,5562012005,0,0,0,0,1,1109578,943143,166435,0,0,0,15,13406,2008,0,1000000,1,750000,1,1950,1953,5449,1018,1,1,0,0,0,1,1,1,3,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5116,5570008017,0,0,0,0,1,1002680,802144,200536,0,0,0,20,12152,2012,0,945000,1,625500,1,1950,1966,4914,1557,1,1,0,1,1,1,1,1,3,2,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
5117,5565001018,0,0,0,0,1,1047546,802295,245251,0,7000,1,23,12621,2004,0,835000,1,668000,1,1954,1955,6814,1607,1,1,0,0,0,1,1,1,2,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5118,5570002020,0,0,1,0,0,475320,262490,212830,0,0,0,45,5874,2007,0,0,0,0,0,1955,1955,6673,1361,1,1,0,1,1,1,1,1,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
5119,5551012015,0,0,0,0,1,1315085,892013,423072,0,0,0,32,16007,2009,0,1025000,0,0,0,1921,1973,7499,2871,1,1,0,0,0,1,1,1,3,3,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5120,5555013005,0,0,0,0,0,1684012,1333182,350830,0,7000,1,21,20433,1996,0,1200000,0,960000,1,1921,1960,13689,5417,1,1,0,1,1,2,1,1,4,5,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
5121,5559023018,0,0,0,0,1,1774898,1419920,354978,0,7000,1,20,21530,2006,0,1537500,1,1230000,1,1936,1948,12021,1808,1,1,0,1,1,1,1,1,3,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5122,5556012014,0,0,0,0,0,1307193,1045756,261437,0,7000,1,20,15660,2009,0,0,0,0,0,1924,1945,5105,1450,1,1,0,0,0,2,1,1,2,3,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,
5123,2425003012,0,0,1,0,1,826987,618940,208047,0,0,0,25,10030,2013,0,431000,1,344800,1,1937,1940,5565,781,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5124,5549002002,0,0,1,0,1,73468,60033,13435,0,0,0,18,1048,2016,1,0,0,0,0,1954,1954,16057,849,1,1,1,0,0,1,1,1,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,
5125,5549026001,0,0,0,0,1,1104137,616903,487234,0,7000,1,44,13311,2009,0,1015000,1,625500,1,1922,1926,2942,1509,1,1,0,1,1,2,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5126,5569036008,0,0,0,0,1,356650,162632,194018,0,7000,1,54,4416,2011,0,0,1,406885,1,1922,1926,3532,1897,1,1,0,0,0,1,1,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5127,5549005008,0,0,0,0,1,728932,583147,145785,0,7000,1,20,8818,2012,0,687000,1,412200,1,1945,1951,8000,1192,1,1,0,1,1,1,1,1,2,2,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,
5128,5569034013,0,1,1,0,0,917797,641928,275869,0,0,0,30,11263,2013,0,0,0,0,0,1949,1949,10843,1293,1,1,0,0,0,1,1,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5129,5549005003,0,0,0,0,1,768365,499127,269238,0,7000,1,35,9300,2014,0,742000,1,625500,1,1945,1945,9541,1157,1,1,0,1,1,1,1,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5130,5549024018,0,0,1,0,1,963471,770777,192694,0,0,0,20,11791,2015,0,949000,0,0,0,1923,1931,3084,1166,1,1,1,1,1,1,1,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5131,5570007015,0,0,0,0,0,912492,729994,182498,0,0,0,20,10991,2016,0,0,0,0,0,1951,1962,5425,1467,1,1,1,0,0,1,1,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
5132,5549025021,0,0,1,1,1,895735,716589,179146,0,0,0,20,10920,2017,0,995000,0,0,0,1923,1924,4412,1424,1,1,1,1,1,1,1,1,2,2,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,
5133,5565038003,0,1,0,0,1,799120,639338,159782,0,0,0,20,9638,2017,0,822000,0,0,0,1938,1939,4581,1447,1,1,0,1,1,1,1,1,2,2,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5134,2380001009,0,0,0,0,1,306106,244891,61215,0,7000,1,20,3711,1996,0,222500,1,175000,1,1926,1926,5741,996,1,1,0,1,1,1,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5135,2425007013,0,0,0,0,1,499853,389499,110354,0,7000,1,22,6080,2010,0,0,1,360000,1,1929,1930,6594,1344,1,1,0,1,1,1,1,1,3,2,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5136,2380001019,0,0,0,0,1,719469,543251,176218,0,7000,1,24,8665,2012,0,640000,1,623776,1,1924,1960,7812,1347,1,1,0,1,1,1,1,1,2,3,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5137,5558008015,1,0,0,0,1,1801562,1321147,480415,0,7000,1,27,21691,2015,0,0,0,0,0,1939,1945,7516,1576,1,1,1,1,1,1,1,1,3,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,
5138,5565013012,0,0,0,0,0,373285,258433,114852,0,7000,1,31,4552,2015,0,0,0,0,0,1911,1927,2506,1687,1,1,1,1,1,2,1,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5139,4392005004,0,0,1,0,1,1760408,1346195,414213,0,0,0,24,21288,2017,0,1610000,1,1288000,1,1926,1933,5993,1599,1,1,0,0,0,2,1,1,2,3,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5140,5564010016,0,0,0,0,1,1154619,923696,230923,0,0,0,20,13997,2014,0,1115000,1,557500,1,1954,1972,6019,2078,1,1,0,1,1,2,1,1,4,3,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
5141,2429026037,0,0,0,1,1,455681,364551,91130,0,7000,1,20,5554,2000,0,358000,1,250600,1,1914,1932,4999,1641,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5142,5558029019,0,0,1,0,1,1321616,1057294,264322,0,0,0,20,16054,2013,0,0,0,0,0,1948,1955,4914,1850,1,1,0,1,1,1,1,1,3,2,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5143,5549002004,0,0,1,0,1,98949,63351,35598,0,0,0,36,1336,2016,0,965000,1,630000,1,1948,1948,10849,1036,1,1,1,0,0,1,1,1,2,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5144,5570007003,0,0,0,0,0,951783,585803,365980,0,7000,1,38,11512,2015,1,0,0,0,0,1951,1970,5135,2678,1,1,1,1,1,2,1,1,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,
5145,5563025009,0,0,0,0,1,745208,496678,248530,0,7000,1,33,9014,2011,0,0,1,400000,1,1947,1978,3983,2076,1,1,0,1,1,2,1,1,4,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
5146,5550002034,1,0,0,0,1,584117,391614,192503,0,7000,1,33,7239,2012,0,0,0,0,0,1912,1932,8961,2846,1,1,0,1,1,2,1,1,5,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,
5147,5562012020,0,0,0,0,1,945530,786883,158647,0,0,0,17,11456,2015,0,0,1,596250,1,1952,1952,5979,975,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5148,5549026002,0,0,1,1,1,495179,441863,53316,0,0,0,11,6107,1991,0,325000,1,260000,1,1923,1923,2942,936,1,1,0,1,1,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,
5149,2425010006,1,0,0,0,1,371432,222861,148571,0,0,0,40,4727,2003,0,0,0,0,0,1951,1955,15513,1922,1,1,0,0,0,1,1,1,4,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
5150,5559023006,0,0,1,0,1,3172717,1903631,1269086,0,0,0,40,38102,2017,0,4200000,1,700000,1,1936,1956,8427,2859,1,0,0,0,0,1,1,1,3,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5151,5564004001,1,0,1,0,0,568900,455124,113776,0,7000,1,20,6958,2015,0,0,0,0,0,1923,1947,18972,875,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
5152,5567004030,0,0,0,0,1,972840,778275,194565,0,0,0,20,11894,2013,0,0,1,594000,1,1910,1934,18789,1774,1,1,0,1,1,2,1,1,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5153,5567002029,0,0,0,0,1,1573874,1075603,498271,0,0,0,32,19084,2012,1,1595000,1,1276000,1,1939,1950,25848,2192,1,1,0,1,1,1,1,1,4,2,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5154,5563029001,0,0,0,1,1,761468,466683,294785,0,7000,1,39,9228,2005,0,0,1,100000,1,1935,1939,9869,1436,0,1,0,1,1,2,1,1,2,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,
5155,5567005022,0,0,1,0,1,557043,424415,132628,0,7000,1,24,6724,2011,0,540000,1,393750,1,1928,1945,4032,928,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5156,5555028002,1,0,1,0,1,1138904,711022,427882,0,0,0,38,13854,2006,0,0,0,0,0,1926,1928,5648,3261,1,1,0,1,1,2,1,1,3,3,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5157,5549021002,0,0,1,0,1,564769,431176,133593,0,0,0,24,6964,1999,0,435500,1,348400,0,1934,1937,2796,1508,1,1,0,1,1,1,1,1,2,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5158,5564027012,0,0,0,0,1,297903,200263,97640,0,7000,1,33,3588,2007,0,0,1,210000,1,1936,1937,2500,986,1,1,0,1,1,1,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5159,5550002024,0,0,1,0,1,1028144,822516,205628,0,0,0,20,12527,2011,0,950000,1,500000,1,1916,1920,6713,1669,1,1,0,1,1,1,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5160,5572028012,0,0,1,0,1,513853,320279,193574,0,0,0,38,6420,2016,0,0,1,438000,1,1933,1937,15195,2250,1,1,0,1,1,2,1,1,4,3,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5161,5564017034,0,0,0,0,1,789998,632000,157998,0,7000,1,20,9550,2009,0,724500,1,699142,1,1955,1955,9268,1023,1,1,0,1,1,1,1,1,2,2,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5162,5563003039,0,0,1,0,1,892403,713923,178480,0,0,0,20,10831,2014,0,879000,1,279000,1,1938,1940,5259,1313,1,1,0,1,1,2,1,1,3,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5163,5563009019,0,0,0,0,0,634847,552104,82743,0,7000,1,13,7713,1991,0,425000,0,0,0,1928,1930,8405,1494,1,1,0,1,1,2,1,1,2,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5164,5562012022,0,0,0,0,1,692643,484851,207792,0,7000,1,30,8363,2003,0,569000,1,455200,1,1952,1952,6622,935,1,1,0,1,1,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,
5165,5567023030,0,0,0,0,1,808988,700763,108225,0,7000,1,13,9714,2010,0,747500,1,520000,1,1922,1926,3770,714,1,1,0,1,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5166,5551008025,0,0,0,0,0,1417529,809628,607901,0,0,0,43,17109,2012,0,0,0,0,0,1967,1967,4989,3283,1,1,0,1,1,2,1,1,3,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5167,5565012019,1,0,1,0,1,183867,123200,60667,0,0,0,33,2368,2013,0,0,0,0,0,1910,1926,3746,1185,0,1,0,1,1,2,1,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5168,5556013015,0,0,0,0,1,255608,173819,81789,0,0,0,32,3122,2016,0,0,0,0,0,1941,1950,3500,832,1,1,1,1,1,2,1,1,2,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5169,5563022011,0,0,0,0,1,723837,579070,144767,0,0,0,20,8801,2013,0,699000,1,475000,1,1956,1956,4305,1040,1,1,0,1,1,1,1,1,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,
5170,5569033017,0,0,0,0,0,457702,366162,91540,0,0,0,20,5693,2017,0,0,0,0,0,1922,1922,4716,650,1,1,0,1,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
5171,5562018007,0,1,1,0,1,634531,487320,147211,0,0,0,23,7710,2014,0,625000,0,0,0,1951,1954,5478,768,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,
5172,5551004008,0,0,0,0,0,559760,447814,111946,0,7000,1,20,6834,1999,0,0,0,0,0,1926,1930,3393,1318,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5173,2428028006,0,0,0,1,0,505187,420997,84190,0,0,0,17,6172,2016,1,325482,0,0,0,1922,1930,6567,1986,1,1,1,1,1,2,1,1,4,2,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
5174,5549015013,0,0,1,1,1,549815,439858,109957,0,0,0,20,6902,2003,0,0,1,776250,1,1952,1952,11243,1945,1,1,0,1,1,1,0,1,3,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5175,5575003004,0,0,0,0,1,492859,394289,98570,0,7000,1,20,6068,2009,0,452000,1,436812,1,1923,1926,5095,1470,1,1,0,1,1,1,1,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5176,5555007004,0,0,1,0,1,1524853,1219885,304968,0,0,0,20,18445,2016,0,1981500,1,1484949,1,1933,1936,4811,1452,1,1,1,1,1,2,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5177,5575011008,0,0,0,0,0,751758,573688,178070,0,7000,1,24,9148,1991,0,588000,0,0,0,1926,1926,5220,2726,1,1,0,1,1,2,1,1,2,4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
5178,5563015020,0,0,0,0,1,857147,580090,277057,0,7000,1,32,10302,2011,1,851500,1,301500,1,1922,1938,5028,1618,1,1,0,1,1,1,1,1,3,3,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5179,5563015022,1,0,0,0,1,613793,346739,267054,0,0,0,44,7517,2006,0,0,0,0,0,1925,1925,5024,1519,0,1,0,1,1,1,1,1,4,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5180,5567002019,0,0,0,0,0,584022,467222,116800,0,7000,1,20,7058,2010,0,0,0,0,0,1938,1938,5624,900,1,1,1,1,1,1,1,1,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0
5181,5567002014,0,1,1,0,1,913725,832505,81220,0,0,0,9,11084,2015,0,0,1,1551000,1,1932,1936,7642,800,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
